"订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码"
"229262948215604796","SIEMENS/西门子 962+232+636劲风侧吸烟灶洗碗机套餐烟灶洗三件套","12390.00","1","LS67PA962WzzER76F232MPzzSJ636X01JC","颜色分类：三件套;燃料种类：天然气","","","等待买家付款","LS67PA962WzzER76F232MPzzSJ636X01JC"
"229500486987274993","SIEMENS/西门子 45SK95E+77K233 智能联动大吸力自清洁烟灶套装","7080.00","1","LC45SK95EWzzER77K233MP","颜色分类：不锈钢色烟机+黑色灶具;燃料种类：天然气","","","付款以前，卖家或买家主动关闭交易","LC45SK95EWzzER77K233MP"
"229756743667942999","SIEMENS/西门子68FK961W+77K233抽油烟机燃气灶套餐烟机灶具套装","10090.00","1","LS68FK961WzzER77K233MP","颜色分类：黑色;燃料种类：天然气","","","等待买家付款","LS68FK961WzzER77K233MP"
"235959885629878422","SIEMENS/西门子 HB655GBS1W+CD634GBS3W蒸箱烤箱组合套装","20990.00","1","HB655GBS1WzzCD634GBS3W","","","","等待买家付款",""
"229372197459814993","SIEMENS/西门子953+23E+454欧式自清洁烟灶套装8套嵌入式洗碗机","11290.00","1","LC43S953TIzzER74F23EMPzzSC454B00AC","颜色分类：不锈钢色烟机+黑色灶具;燃料种类：天然气","","","等待买家付款","LC43S953TIzzER74F23EMPzzSC454B00AC"
"235965581075461515","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","等待买家付款",""
"235964429210878422","SIEMENS/西门子 555+550 原装进口 专业蒸箱烤箱/蒸汽炉套餐","15580.00","1","HB24D555WzzHB43GB550W","","","","等待买家付款",""
"236342255423370312","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","等待买家付款",""
"229520774024564274","SIEMENS/西门子 CP565AGS0W嵌入式微蒸烤一体 家用多功能烤箱蒸箱","9480.00","1","CP565AGS0W","颜色分类：不锈钢色","","","等待买家付款","CP565AGS0W"
"235851436550605018","SIEMENS/西门子 555+550 原装进口 专业蒸箱烤箱/蒸汽炉套餐","15580.00","1","HB24D555WzzHB43GB550W","","","","等待买家付款",""
"244385120289827563","SIEMENS/西门子 45SK95E+77K233 智能联动大吸力自清洁烟灶套装","7080.00","1","LC45SK95EWzzER77K233MP","颜色分类：不锈钢色烟机+黑色灶具;燃料种类：天然气","","","等待买家付款","LC45SK95EWzzER77K233MP"
"244385344959974747","SIEMENS/西门子 45SK95E+77K233 智能联动大吸力自清洁烟灶套装","7080.00","1","LC45SK95EWzzER77K233MP","颜色分类：不锈钢色烟机+黑色灶具;燃料种类：天然气","","","等待买家付款","LC45SK95EWzzER77K233MP"
"244610786961811535","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","等待买家付款",""
"229743751967946782","SIEMENS/西门子558+565 多功能 嵌入式 微蒸烤套装 大容量自清洁","16590.00","1","HB558GZS0WzzCP565AGS0W","","","","等待买家付款",""
"235873900855643308","SIEMENS/西门子558+565 多功能 嵌入式 微蒸烤套装 大容量自清洁","16590.00","1","HB558GZS0WzzCP565AGS0W","","","","等待买家付款",""
"244886115693660557","SIEMENS/西门子 45SK95E+77K233 智能联动大吸力自清洁烟灶套装","7080.00","1","LC45SK95EWzzER77K233MP","颜色分类：不锈钢色烟机+黑色灶具;燃料种类：天然气","","","等待买家付款","LC45SK95EWzzER77K233MP"
"244530657478897432","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","等待买家付款",""
"244902563701919451","SIEMENS/西门子950+233+601 时尚侧吸烟灶消毒柜套餐烟灶消三件套","7290.00","1","LS66AA950WzzER71F233MPzzHS243601W","颜色分类：黑;燃料种类：天然气","","","等待买家付款","LS66AA950WzzER71F233MPzzHS243601W"
"236121838501370312","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","付款以前，卖家或买家主动关闭交易",""
"244533281001212226","SIEMENS/西门子 45SK95E+77K233 智能联动大吸力自清洁烟灶套装","7080.00","1","LC45SK95EWzzER77K233MP","颜色分类：不锈钢色烟机+黑色灶具;燃料种类：天然气","","","等待买家付款","LC45SK95EWzzER77K233MP"
"236122350603370312","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","付款以前，卖家或买家主动关闭交易",""
"235962349285175514","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","等待买家付款",""
"228881637159490274","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","1","COUPON28","","","","付款以前，卖家或买家主动关闭交易",""
"244514657862104635","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","付款以前，卖家或买家主动关闭交易",""
"229366501722850294","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","等待买家付款",""
"235873164057857806","SIEMENS/西门子 HB133JBS0W 嵌入式烘烤多功能大容量家用电烤箱","5580.00","1","HB133JBS0W","颜色分类：不锈钢色","","","付款以前，卖家或买家主动关闭交易","HB133JBS0W"
"236334863998789218","SIEMENS/西门子 CP565AGS0W嵌入式微蒸烤一体 家用多功能烤箱蒸箱","9480.00","1","CP565AGS0W","颜色分类：不锈钢色","","","等待买家付款","CP565AGS0W"
"244611618464962830","SIEMENS/西门子 CP565AGS0W嵌入式微蒸烤一体 家用多功能烤箱蒸箱","9480.00","1","CP565AGS0W","颜色分类：不锈钢色","","","等待买家付款","CP565AGS0W"
"229509094861821275","SIEMENS/西门子 45SK95E+77K233 智能联动大吸力自清洁烟灶套装","7080.00","1","LC45SK95EWzzER77K233MP","颜色分类：不锈钢色烟机+黑色灶具;燃料种类：天然气","","","等待买家付款","LC45SK95EWzzER77K233MP"
"236124942497042216","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","等待买家付款",""
"244369440953704951","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","付款以前，卖家或买家主动关闭交易",""
"244384704664114263","SIEMENS/西门子 CP565AGS0W嵌入式微蒸烤一体 家用多功能烤箱蒸箱","9480.00","1","CP565AGS0W","颜色分类：不锈钢色","","","等待买家付款","CP565AGS0W"
"229263492039148081","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","等待买家付款",""
"229256036565323693","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","等待买家付款",""
"244595874846886132","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","付款以前，卖家或买家主动关闭交易",""
"235875916589409901","SIEMENS/西门子 962+232+636劲风侧吸烟灶洗碗机套餐烟灶洗三件套","12390.00","1","LS67PA962WzzER76F232MPzzSJ636X01JC","颜色分类：三件套;燃料种类：天然气","","","等待买家付款","LS67PA962WzzER76F232MPzzSJ636X01JC"
"236317263549899822","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","付款以后用户退款成功，交易自动关闭",""
"244607970903846266","SIEMENS/西门子 SJ236I00JC 家用全自动洗碗机除菌13套独立式","6990.00","1","SJ236I00JC","","","","付款以前，卖家或买家主动关闭交易",""
"244525409774541545","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","付款以前，卖家或买家主动关闭交易",""
"244609314603541545","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","等待买家付款",""
"229371749281777777","SIEMENS/西门子CP565AGS0W","9480.00","1","CP565AGS0W","颜色分类：不锈钢色","","","等待买家付款","CP565AGS0W"
"244525505792389364","SIEMENS/西门子46AA951+23SMP大吸力吸油烟机大尺寸燃气烟灶套餐","4080.00","1","LC46AA951WzzER7EA23SMP","颜色分类：不锈钢+黑色;燃料种类：天然气","","","等待买家付款","LC46AA951WzzER7EA23SMP"
"244610370324008338","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","等待买家付款",""
"244901827129316638","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","等待买家付款",""
"229759047302104873","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","等待买家付款",""
"236110190858857806","SIEMENS/西门子 HB133JBS0W 嵌入式烘烤多功能大容量家用电烤箱","5580.00","1","HB133JBS0W","颜色分类：不锈钢色","","","付款以前，卖家或买家主动关闭交易","HB133JBS0W"
"235947565593857806","SIEMENS/西门子 HB133JBS0W 嵌入式烘烤多功能大容量家用电烤箱","5580.00","1","HB133JBS0W","颜色分类：不锈钢色","","","付款以前，卖家或买家主动关闭交易","HB133JBS0W"
"235870380055857806","SIEMENS/西门子 HB133JBS0W 嵌入式烘烤多功能大容量家用电烤箱","5580.00","1","HB133JBS0W","颜色分类：不锈钢色","","","付款以前，卖家或买家主动关闭交易","HB133JBS0W"
"235948141489857806","SIEMENS/西门子 HB133JBS0W 嵌入式烘烤多功能大容量家用电烤箱","5580.00","1","HB133JBS0W","颜色分类：不锈钢色","","","付款以前，卖家或买家主动关闭交易","HB133JBS0W"
"235864812509857806","SIEMENS/西门子 HB133JBS0W 嵌入式烘烤多功能大容量家用电烤箱","5580.00","1","HB133JBS0W","颜色分类：不锈钢色","","","付款以前，卖家或买家主动关闭交易","HB133JBS0W"
"236330799251857806","SIEMENS/西门子 HB133JBS0W 嵌入式烘烤多功能大容量家用电烤箱","5580.00","1","HB133JBS0W","颜色分类：不锈钢色","","","付款以前，卖家或买家主动关闭交易","HB133JBS0W"
"235866924379857806","SIEMENS/西门子 HB133JBS0W 嵌入式烘烤多功能大容量家用电烤箱","5580.00","1","HB133JBS0W","颜色分类：不锈钢色","","","付款以前，卖家或买家主动关闭交易","HB133JBS0W"
"236112814532857806","SIEMENS/西门子 HB133JBS0W 嵌入式烘烤多功能大容量家用电烤箱","5580.00","1","HB133JBS0W","颜色分类：不锈钢色","","","付款以前，卖家或买家主动关闭交易","HB133JBS0W"
"236325967668857806","SIEMENS/西门子 HB133JBS0W 嵌入式烘烤多功能大容量家用电烤箱","5580.00","1","HB133JBS0W","颜色分类：不锈钢色","","","付款以前，卖家或买家主动关闭交易","HB133JBS0W"
"244384544256638167","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","等待买家付款",""
"244355552770825548","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","等待买家付款",""
"244386528013104635","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","等待买家付款",""
"244608258513683462","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","等待买家付款",""
"236338479446143816","SIEMENS/西门子 555+550 原装进口 专业蒸箱烤箱/蒸汽炉套餐","15580.00","1","HB24D555WzzHB43GB550W","","","","等待买家付款",""
"229373733109108989","SIEMENS/西门子 CP565AGS0W嵌入式微蒸烤一体 家用多功能烤箱蒸箱","9480.00","1","CP565AGS0W","颜色分类：不锈钢色","","","等待买家付款","CP565AGS0W"
"229509638613390792","SIEMENS/西门子 962+232+636劲风侧吸烟灶洗碗机套餐烟灶洗三件套","12390.00","1","LS67PA962WzzER76F232MPzzSJ636X01JC","颜色分类：三件套;燃料种类：天然气","","","等待买家付款","LS67PA962WzzER76F232MPzzSJ636X01JC"
"244382368635683462","SIEMENS/西门子 555+550 原装进口 专业蒸箱烤箱/蒸汽炉套餐","15580.00","1","HB24D555WzzHB43GB550W","","","","等待买家付款",""
"244506849089239532","SIEMENS/西门子 CP565AGS0W嵌入式微蒸烤一体 家用多功能烤箱蒸箱","9480.00","1","CP565AGS0W","颜色分类：不锈钢色","","","付款以后用户退款成功，交易自动关闭","CP565AGS0W"
"244605698842137655","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","等待买家付款",""
"229511046373802792","SIEMENS/西门子 565+621 微蒸烤一体机/嵌入式8套洗碗机套餐","14390.00","1","CP565AGS0WzzSC74M621TI","","","","等待买家付款",""
"235220194228835345","【会员专享】勃兰匠记工具3件套+弓箭牌餐盒—限积分兑换单拍无效","199.00","1","COUPON32","","","","交易成功",""
"235127489679835345","【会员专享】法国弓箭牌餐盒+WMF单锅（限会员积分兑换单拍无效）","1499.00","1","COUPON31","","","","交易成功",""
"229363013895659489","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","等待买家付款",""
"238486593670835345","【会员专享】弓箭钢化玻璃保鲜盒（限会员积分兑换单拍无效）","280.00","1","COUPON26","","","","交易成功",""
"236125902120921904","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","等待买家付款",""
"229247652106559180","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","付款以前，卖家或买家主动关闭交易",""
"229240260574153097","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","付款以前，卖家或买家主动关闭交易",""
"244899267457232135","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","等待买家付款",""
"244878019529917137","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","付款以前，卖家或买家主动关闭交易",""
"229370757248956496","SIEMENS/西门子 45SK95E+77K233 智能联动大吸力自清洁烟灶套装","7080.00","1","LC45SK95EWzzER77K233MP","颜色分类：不锈钢色烟机+黑色灶具;燃料种类：天然气","","","等待买家付款","LC45SK95EWzzER77K233MP"
"229759143047005995","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","等待买家付款",""
"244898467365171044","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","等待买家付款",""
"244900003120965435","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","等待买家付款",""
"244521665828131364","SIEMENS/西门子 HB133JBS0W 嵌入式烘烤多功能大容量家用电烤箱","5580.00","1","HB133JBS0W","颜色分类：不锈钢色","","","等待买家付款","HB133JBS0W"
"229504742823281299","SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","6190.00","1","SC454B00AC","","","","等待买家付款",""
"229259428096197979","SIEMENS/西门子 HB133JBS0W 嵌入式烘烤多功能大容量家用电烤箱","5580.00","1","HB133JBS0W","颜色分类：不锈钢色","","","等待买家付款","HB133JBS0W"
"235937357813688619","SIEMENS/西门子 45SK95E+77K233 智能联动大吸力自清洁烟灶套装","7080.00","1","LC45SK95EWzzER77K233MP","颜色分类：不锈钢色烟机+黑色灶具;燃料种类：天然气","","","付款以前，卖家或买家主动关闭交易","LC45SK95EWzzER77K233MP"
"244500609087255351","SIEMENS/西门子 45SK95E+77K233 智能联动大吸力自清洁烟灶套装","7080.00","1","LC45SK95EWzzER77K233MP","颜色分类：不锈钢色烟机+黑色灶具;燃料种类：天然气","","","付款以前，卖家或买家主动关闭交易","LC45SK95EWzzER77K233MP"
"229341477889798869","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","付款以前，卖家或买家主动关闭交易",""
"244383008020775641","SIEMENS/西门子 565+636 微蒸烤一体机/全嵌式13套洗碗机烤箱套餐","14380.00","1","CP565AGS0WzzSJ636X01JC","","","","等待买家付款",""
